excerpt_id,article_id,title,file_path,excerpt_type,tags,para_start,para_end,text
A025-dialogue,A025,妹妹外出救人时留的是我的名字，所以谢安来求娶时说的也是我的名字。,data/articles/0025-不做笼中雀.txt,高张力对白,都市婚恋|高张力对白|人设亮相,5,5,「不过是旧时念想，如今各自嫁娶，我只当她是妹妹。」
A025-ending,A025,妹妹外出救人时留的是我的名字，所以谢安来求娶时说的也是我的名字。,data/articles/0025-不做笼中雀.txt,结尾余韵,都市婚恋|结尾余韵|人设亮相,914,916,"每⼀次, 她⾝旁都是姜珣。
恨明⽉曾独照我, 恨明月独不照我。
谢安忘了自己等了多久，他只记得每个夜晚, 他抬起头，月亮总是那么远，那么冷。"
A026-opening,A026,复合后半年，姜珣在网上发了条表扬帖：,data/articles/0026-脱敏式分手.txt,开头钩子,其他|开头钩子|关系破裂|轻喜反差,1,5,"【女友将近半年没提分手，没耍小脾气，必须公开表扬！】
网友纷纷嘲笑：
【人家都慢慢脱敏了，还表扬？】
【难怪你们男的老说被断崖式分手，合着是别人伤心生气都没察觉。】
【博主还沾沾自喜呢，殊不知这才是对方累了的表现……】"
A026-intro,A026,复合后半年，姜珣在网上发了条表扬帖：,data/articles/0026-脱敏式分手.txt,主角亮相,其他|主角亮相|人设亮相,11,11,我正在看脱口秀。
A026-dialogue,A026,复合后半年，姜珣在网上发了条表扬帖：,data/articles/0026-脱敏式分手.txt,高张力对白,其他|高张力对白|人设亮相,22,22,「怎么，觉得一哭二闹不管用，开始玩『哀莫大于心死』的把戏，逼我向你妥协？」
A026-ending,A026,复合后半年，姜珣在网上发了条表扬帖：,data/articles/0026-脱敏式分手.txt,结尾余韵,其他|结尾余韵|情感拉扯,638,640,"⽽不是耗尽所有的力量与快乐，去维系⼀段千疮百孔的喜欢。
往前走吧。
微风不燥，春天正好。"
A027-opening,A027,脸盲的我有三个夫君,data/articles/0027-脸盲的我嫁了三个夫君.txt,开头钩子,都市婚恋|甜虐关系|开头钩子|人设亮相,1,5,"我有脸盲症。
新婚的丈夫是个茶商。
他隔三差五不在家。
可每次回家都很缠人。
有时动作温柔似水。"
A027-intro,A027,脸盲的我有三个夫君,data/articles/0027-脸盲的我嫁了三个夫君.txt,主角亮相,都市婚恋|甜虐关系|主角亮相|人设亮相,1,1,我有脸盲症。
A027-dialogue,A027,脸盲的我有三个夫君,data/articles/0027-脸盲的我嫁了三个夫君.txt,高张力对白,都市婚恋|甜虐关系|高张力对白,45,45,「那个，你有什么想要的吗？金银珠宝都可以。」
A027-ending,A027,脸盲的我有三个夫君,data/articles/0027-脸盲的我嫁了三个夫君.txt,结尾余韵,都市婚恋|甜虐关系|结尾余韵|人设亮相,909,911,"我也握住他的⼿。
不管发⽣什么。
我们四个把日子过好比什么都重要。"
A028-opening,A028,跳下跨江大桥这个决定。,data/articles/0028-天使吻痕.txt,开头钩子,重逢修罗场|甜虐关系|开头钩子|情感拉扯|人设亮相,1,5,"我没有告诉林槐许。
一是医生说我的病大概率治不好了。
二是我知道他其实并不爱我。
于是那天像往常一样对他说拜拜。
靠着门框的男人懒散地看着我。"
A028-intro,A028,跳下跨江大桥这个决定。,data/articles/0028-天使吻痕.txt,主角亮相,重逢修罗场|甜虐关系|主角亮相|人设亮相,1,1,我没有告诉林槐许。
A028-dialogue,A028,跳下跨江大桥这个决定。,data/articles/0028-天使吻痕.txt,高张力对白,重逢修罗场|甜虐关系|高张力对白|人设亮相,39,39,「希望以后我们有多多合作的机会……呀！」
A028-ending,A028,跳下跨江大桥这个决定。,data/articles/0028-天使吻痕.txt,结尾余韵,重逢修罗场|甜虐关系|结尾余韵|情感拉扯|人设亮相,1127,1129,"「嗯？我们这边不说谢哦。」
「那说什么？」
「说爱。」"
A029-opening,A029,我把宠物当祖宗，养得油光水滑捧上了天。,data/articles/0029-心尖宠是白眼狼，统统发卖！.txt,开头钩子,弹幕/评论|甜虐关系|开头钩子|信息外挂|轻喜反差|情感拉扯|人设亮相,1,5,"富二代闺蜜对它们爱不释手，开玩笑说：
「你家宝贝全都又乖又漂亮，要不卖给我？价钱你随便出！」
我没当真，可眼前却突然出现弹幕：
【炮灰到底什么时候死啊！养不好就不要养嘛，男主们跟着她只能吃糠咽菜，好心疼！要不是得借她化形，男主们才不用委屈自己！】
【快了快了！炮灰得了脑瘤没钱治，马上就会死的，等她一死，三个男主就能跟女主回家，过上没羞没臊的好日子了！】"
A029-intro,A029,我把宠物当祖宗，养得油光水滑捧上了天。,data/articles/0029-心尖宠是白眼狼，统统发卖！.txt,主角亮相,弹幕/评论|甜虐关系|主角亮相|信息外挂|人设亮相,3,3,我没当真，可眼前却突然出现弹幕：
A029-dialogue,A029,我把宠物当祖宗，养得油光水滑捧上了天。,data/articles/0029-心尖宠是白眼狼，统统发卖！.txt,高张力对白,弹幕/评论|甜虐关系|高张力对白|情感拉扯|人设亮相,33,33,「比起我，它们说不定还更喜欢你呢！」
A029-ending,A029,我把宠物当祖宗，养得油光水滑捧上了天。,data/articles/0029-心尖宠是白眼狼，统统发卖！.txt,结尾余韵,弹幕/评论|甜虐关系|结尾余韵|情感拉扯|人设亮相,545,547,"曾经那份对⽑茸茸⼩⽣命的喜爱和怜悯。
早已在那场背叛和⽣死考验中被消磨殆尽。
如今，我只享受一个人独处的宁静和自由。"
A030-opening,A030,余川自我,data/articles/0030-另一个我.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"我独居。
但洗手台上却有两把牙刷。
我没买过第二把。
有时候半夜醒来，我会听到浴室里传来哼歌的声音。
那是我的声音。"
A030-intro,A030,余川自我,data/articles/0030-另一个我.txt,主角亮相,其他|主角亮相|人设亮相,1,1,我独居。
A030-dialogue,A030,余川自我,data/articles/0030-另一个我.txt,高张力对白,其他|高张力对白|情感拉扯|人设亮相,10,10,「终于发现我了？亲爱的……我也想试试睡在床上的感觉。」
A030-ending,A030,余川自我,data/articles/0030-另一个我.txt,结尾余韵,其他|结尾余韵|人设亮相,574,576,"他不是从镜⼦⾥跑出来的怪物。
他是上帝送给我的另一半灵魂。
是来完整我、拯救我的，独一无二的江宴。"
A031-opening,A031,燕侯为了报恩娶我，却对我冷淡多年，我成了上阳闻名的无宠侯夫人。,data/articles/0031-似曾相识燕归来.txt,开头钩子,古言/宫廷|身份反差|开头钩子|关系破裂|轻喜反差|人设亮相,1,5,"他为心上人冲冠一怒，连下十城，却让我沦为燕地笑柄。
预备同他和离那晚。
我重生了。
重回了燕侯当众被逼报恩娶我那日。
我盈盈一拜，婉拒道："
A031-intro,A031,燕侯为了报恩娶我，却对我冷淡多年，我成了上阳闻名的无宠侯夫人。,data/articles/0031-似曾相识燕归来.txt,主角亮相,古言/宫廷|身份反差|主角亮相|人设亮相,3,3,我重生了。
A031-dialogue,A031,燕侯为了报恩娶我，却对我冷淡多年，我成了上阳闻名的无宠侯夫人。,data/articles/0031-似曾相识燕归来.txt,高张力对白,古言/宫廷|身份反差|高张力对白|情感拉扯,28,28,「可是君侯早就有君夫人了呀，她那样喜欢君侯。现在这样，君夫人该如何自处呢？」
A031-ending,A031,燕侯为了报恩娶我，却对我冷淡多年，我成了上阳闻名的无宠侯夫人。,data/articles/0031-似曾相识燕归来.txt,结尾余韵,古言/宫廷|身份反差|结尾余韵|人设亮相,468,470,"我感受着身下沉稳年轻的身体，终于听清新曲里的那句词。
偏偏正好是一句。
似曾相识燕归来。"
A032-opening,A032,我的师父季羡是整个大和最神秘的画师。,data/articles/0032-似曾相识燕归来.txt,开头钩子,古言/宫廷|开头钩子|人设亮相,1,5,"大家都恭敬地叫他一声北斋先生。
昨天夜里，他突然死了。
我拿上了他的毛笔与纸砚，一路走一路想。
微弱的线索指向那深宫后苑中。
深思良久，我叹叹气，敲开了皇宫的大门。"
A032-intro,A032,我的师父季羡是整个大和最神秘的画师。,data/articles/0032-似曾相识燕归来.txt,主角亮相,古言/宫廷|主角亮相|人设亮相,3,3,我拿上了他的毛笔与纸砚，一路走一路想。
A032-dialogue,A032,我的师父季羡是整个大和最神秘的画师。,data/articles/0032-似曾相识燕归来.txt,高张力对白,古言/宫廷|高张力对白|人设亮相,69,69,突然间，我想到件要紧的事：「那个右霖是谁？我去杀了她。」
A032-ending,A032,我的师父季羡是整个大和最神秘的画师。,data/articles/0032-似曾相识燕归来.txt,结尾余韵,古言/宫廷|结尾余韵|人设亮相,625,627,"过了很久，我才轻声说了声：
「好啊。」
（完）"
A033-opening,A033,凉月变样,data/articles/0033-第六次攻略.txt,开头钩子,系统/攻略|开头钩子|信息外挂|人设亮相,1,5,"我攻略了周京叙五次。
每次都是以不同的模样。
每次都是美女。
最后一次，他居高临下地望着我：
「赵幼恩，别舔了，你化成灰我都认识你。"
A033-intro,A033,凉月变样,data/articles/0033-第六次攻略.txt,主角亮相,系统/攻略|主角亮相|信息外挂|人设亮相,1,1,我攻略了周京叙五次。
A033-dialogue,A033,凉月变样,data/articles/0033-第六次攻略.txt,高张力对白,系统/攻略|高张力对白|人设亮相,6,6,「实话告诉你，我就是从这里跳下去，也不会跟你在一起。」
A033-ending,A033,凉月变样,data/articles/0033-第六次攻略.txt,结尾余韵,系统/攻略|结尾余韵|人设亮相,1862,1864,"【他妈的, 谁来救救我，要怎么跟宿主解绑？老子一天都受不了了！
【草，救命啊！】
《完》"
A034-opening,A034,和许寂冷战分手两个月，他还是没给我发一条消息。,data/articles/0034-拜金女配看到弹幕后.txt,开头钩子,弹幕/评论|现实反差|甜虐关系|开头钩子|信息外挂|轻喜反差|情感拉扯|人设亮相,1,5,"我忍不住，想要先低头服软。
却在当天，突然收到了贫困生傅淮汀的表白。
我本来要拒绝，眼前竟然闪现了一大片弹幕——
「笑死，女配还真以为傅淮汀喜欢她啊。」
「就是和女主大冒险赌输了，被逼无奈出来告白罢了。」"
A034-intro,A034,和许寂冷战分手两个月，他还是没给我发一条消息。,data/articles/0034-拜金女配看到弹幕后.txt,主角亮相,弹幕/评论|现实反差|甜虐关系|主角亮相|人设亮相,1,1,我忍不住，想要先低头服软。
A034-dialogue,A034,和许寂冷战分手两个月，他还是没给我发一条消息。,data/articles/0034-拜金女配看到弹幕后.txt,高张力对白,弹幕/评论|现实反差|甜虐关系|高张力对白|人设亮相,8,8,「没关系没关系，等他被认回北城傅家豪门，身家过亿，我们女主就会主动和他和好啦！」
A034-ending,A034,和许寂冷战分手两个月，他还是没给我发一条消息。,data/articles/0034-拜金女配看到弹幕后.txt,结尾余韵,弹幕/评论|现实反差|甜虐关系|结尾余韵|情感拉扯|人设亮相,864,866,"然后摸了摸他的嘴角，凑向他的耳朵。
「要爱我, 忠于我，听我的话。」
「一辈子对我好，知道吗？」"
A035-opening,A035,甜朵打人,data/articles/0035-落月.txt,开头钩子,都市婚恋|甜虐关系|开头钩子|轻喜反差|情感拉扯|人设亮相,1,5,"我的未婚夫和亲哥恨了我十年。
坚信我霸凌了他们喜欢的小白花。
并在我的订婚宴上，向世人揭发我的罪行。
「她就是个霸凌同学的败类！」
全网直播的视频里，小白花含泪微笑："
A035-intro,A035,甜朵打人,data/articles/0035-落月.txt,主角亮相,都市婚恋|甜虐关系|主角亮相|人设亮相,1,1,我的未婚夫和亲哥恨了我十年。
A035-dialogue,A035,甜朵打人,data/articles/0035-落月.txt,高张力对白,都市婚恋|甜虐关系|高张力对白|轻喜反差|人设亮相,28,28,一边淋，一边笑着问我：「你猜，他们会信我，还是信你？」
A035-ending,A035,甜朵打人,data/articles/0035-落月.txt,结尾余韵,都市婚恋|甜虐关系|结尾余韵|人设亮相,936,938,"车窗外，一轮弯月高悬天边, 将浓墨似的夜幕照亮了一角。
等这一夜过去，月亮落下。
我的太阳，就会重新升起来了。"
A036-opening,A036,大学毕业后，家里给我全款买了房子。,data/articles/0036-男朋友的极限房贷.txt,开头钩子,校园|开头钩子|人设亮相,1,5,"男朋友家不甘落后，也给他凑了首付，每月还贷 6000。
我无语道：「你一个月挣 6500，还完贷要靠什么生活？」
还得租房，还得吃喝，他是打算活在山洞里？
谁知男友暧昧地蹭了蹭我，比心道：「不是还有你么，宝宝，求富婆，求包养~~」
我大声说：「不好意思啊，我们新时代女性不流行扶贫！」"
A036-intro,A036,大学毕业后，家里给我全款买了房子。,data/articles/0036-男朋友的极限房贷.txt,主角亮相,校园|主角亮相|人设亮相,2,2,我无语道：「你一个月挣 6500，还完贷要靠什么生活？」
A036-dialogue,A036,大学毕业后，家里给我全款买了房子。,data/articles/0036-男朋友的极限房贷.txt,高张力对白,校园|高张力对白,17,17,可爸妈却无比坚定，道：「悦悦，你一个女孩子在这里工作，怎么也得有个落脚的地方，将来嫁了人，这套房也是你的底气！」
A036-ending,A036,大学毕业后，家里给我全款买了房子。,data/articles/0036-男朋友的极限房贷.txt,结尾余韵,校园|结尾余韵|情感拉扯|人设亮相,530,532,"不爱我的人，只会让我不断成长。
我至少要谢谢霍鹏, 让我长大了。
以后，我要和真正爱我的人在一起，过幸福快乐的日子！"
A037-opening,A037,夫君战死的消息传来时，我肚里的孩子还不足五月。,data/articles/0037-似曾相识燕归来.txt,开头钩子,古言/宫廷|甜虐关系|开头钩子|人设亮相,1,5,"他灵柩归京那天，我改嫁摄政王府。
传闻摄政王手刃母妃，剥皮啖肉，是个彻头彻尾的疯子。
世人都道我薄情寡义。
多好。
疯子和淫妇，不死不休。"
